Container: container_1649687236961_0265_01_000006 on dbg12:42025
LogAggregationType: LOCAL
================================================================
LogType:syslog_attempt_1649687236961_0265_1_05_000003_0
LogLastModifiedTime:Sat Apr 23 13:32:47 +0800 2022
LogLength:176115
LogContents:
2022-04-23 13:32:32,760 [INFO] [main] |metrics.TaskCounterUpdater|: Using ResourceCalculatorProcessTree : org.apache.tez.util.TezMxBeanResourceCalculator
2022-04-23 05:32:43,409 [INFO] [DelayedContainerManager] |rm.YarnTaskSchedulerService|: No taskRequests. Container's idle timeout delay expired or is new. Releasing container, containerId=container_1649687236961_0265_01_000018, containerExpiryTime=1650691963364, idleTimeout=5000, taskRequestsCount=0, heldContainers=16, delayedContainers=7, isNew=false
2022-04-23 05:32:43,409 [INFO] [Dispatcher thread {Central}] |HistoryEventHandler.criticalEvents|: [HISTORY][DAG:dag_1649687236961_0265_1][Event:CONTAINER_STOPPED]: containerId=container_1649687236961_0265_01_000018, stoppedTime=1650691963409, exitStatus=0
2022-04-23 05:32:43,410 [INFO] [ContainerLauncher #1] |launcher.TezContainerLauncherImpl|: Stopping container_1649687236961_0265_01_000018
2022-04-23 05:32:43,577 [INFO] [DelayedContainerManager] |rm.YarnTaskSchedulerService|: No taskRequests. Container's idle timeout delay expired or is new. Releasing container, containerId=container_1649687236961_0265_01_000012, containerExpiryTime=1650691963482, idleTimeout=5000, taskRequestsCount=0, heldContainers=15, delayedContainers=6, isNew=false
2022-04-23 05:32:43,578 [INFO] [Dispatcher thread {Central}] |HistoryEventHandler.criticalEvents|: [HISTORY][DAG:dag_1649687236961_0265_1][Event:CONTAINER_STOPPED]: containerId=container_1649687236961_0265_01_000012, stoppedTime=1650691963578, exitStatus=0
2022-04-23 05:32:43,579 [INFO] [ContainerLauncher #9] |launcher.TezContainerLauncherImpl|: Stopping container_1649687236961_0265_01_000012
2022-04-23 05:32:44,406 [INFO] [Dispatcher thread {Central}] |container.AMContainerImpl|: Container container_1649687236961_0265_01_000012 exited with diagnostics set to Container failed, exitCode=-105. [2022-04-23 05:32:43.586]Container killed by the ApplicationMaster.
[2022-04-23 05:32:43.607]Container killed on request. Exit code is 143
[2022-04-23 05:32:43.608]Container exited with a non-zero exit code 143. 

2022-04-23 05:32:44,406 [INFO] [Dispatcher thread {Central}] |container.AMContainerImpl|: Container container_1649687236961_0265_01_000018 exited with diagnostics set to Container failed, exitCode=-105. [2022-04-23 05:32:43.419]Container killed by the ApplicationMaster.
[2022-04-23 05:32:43.434]Container killed on request. Exit code is 143
[2022-04-23 05:32:43.435]Container exited with a non-zero exit code 143. 

2022-04-23 05:32:44,600 [INFO] [DelayedContainerManager] |rm.YarnTaskSchedulerService|: No taskRequests. Container's idle timeout delay expired or is new. Releasing container, containerId=container_1649687236961_0265_01_000013, containerExpiryTime=1650691964385, idleTimeout=5000, taskRequestsCount=0, heldContainers=14, delayedContainers=5, isNew=false
2022-04-23 05:32:44,600 [INFO] [Dispatcher thread {Central}] |HistoryEventHandler.criticalEvents|: [HISTORY][DAG:dag_1649687236961_0265_1][Event:CONTAINER_STOPPED]: containerId=container_1649687236961_0265_01_000013, stoppedTime=1650691964600, exitStatus=0
2022-04-23 05:32:44,601 [INFO] [ContainerLauncher #0] |launcher.TezContainerLauncherImpl|: Stopping container_1649687236961_0265_01_000013
2022-04-23 05:32:44,768 [INFO] [DelayedContainerManager] |rm.YarnTaskSchedulerService|: No taskRequests. Container's idle timeout delay expired or is new. Releasing container, containerId=container_1649687236961_0265_01_000014, containerExpiryTime=1650691964761, idleTimeout=5000, taskRequestsCount=0, heldContainers=13, delayedContainers=4, isNew=false
2022-04-23 05:32:44,769 [INFO] [Dispatcher thread {Central}] |HistoryEventHandler.criticalEvents|: [HISTORY][DAG:dag_1649687236961_0265_1][Event:CONTAINER_STOPPED]: containerId=container_1649687236961_0265_01_000014, stoppedTime=1650691964769, exitStatus=0
2022-04-23 05:32:44,770 [INFO] [ContainerLauncher #8] |launcher.TezContainerLauncherImpl|: Stopping container_1649687236961_0265_01_000014
2022-04-23 05:32:45,346 [INFO] [DelayedContainerManager] |rm.YarnTaskSchedulerService|: No taskRequests. Container's idle timeout delay expired or is new. Releasing container, containerId=container_1649687236961_0265_01_000008, containerExpiryTime=1650691965262, idleTimeout=5000, taskRequestsCount=0, heldContainers=12, delayedContainers=3, isNew=false
2022-04-23 05:32:45,346 [INFO] [Dispatcher thread {Central}] |HistoryEventHandler.criticalEvents|: [HISTORY][DAG:dag_1649687236961_0265_1][Event:CONTAINER_STOPPED]: containerId=container_1649687236961_0265_01_000008, stoppedTime=1650691965346, exitStatus=0
2022-04-23 05:32:45,347 [INFO] [ContainerLauncher #4] |launcher.TezContainerLauncherImpl|: Stopping container_1649687236961_0265_01_000008
2022-04-23 05:32:45,409 [INFO] [Dispatcher thread {Central}] |container.AMContainerImpl|: Container container_1649687236961_0265_01_000014 exited with diagnostics set to Container failed, exitCode=-105. [2022-04-23 05:32:44.777]Container killed by the ApplicationMaster.
[2022-04-23 05:32:44.798]Container killed on request. Exit code is 143
[2022-04-23 05:32:44.800]Container exited with a non-zero exit code 143. 

2022-04-23 05:32:45,409 [INFO] [Dispatcher thread {Central}] |container.AMContainerImpl|: Container container_1649687236961_0265_01_000008 exited with diagnostics set to Container failed, exitCode=-105. [2022-04-23 13:32:45.354]Container killed by the ApplicationMaster.
[2022-04-23 13:32:45.396]Container killed on request. Exit code is 143
[2022-04-23 13:32:45.398]Container exited with a non-zero exit code 143. 

2022-04-23 05:32:45,409 [INFO] [Dispatcher thread {Central}] |container.AMContainerImpl|: Container container_1649687236961_0265_01_000013 exited with diagnostics set to Container failed, exitCode=-105. [2022-04-23 05:32:44.610]Container killed by the ApplicationMaster.
[2022-04-23 05:32:44.628]Container killed on request. Exit code is 143
[2022-04-23 05:32:44.629]Container exited with a non-zero exit code 143. 

2022-04-23 05:32:45,454 [INFO] [DelayedContainerManager] |rm.YarnTaskSchedulerService|: No taskRequests. Container's idle timeout delay expired or is new. Releasing container, containerId=container_1649687236961_0265_01_000009, containerExpiryTime=1650691965353, idleTimeout=5000, taskRequestsCount=0, heldContainers=11, delayedContainers=2, isNew=false
2022-04-23 05:32:45,455 [INFO] [Dispatcher thread {Central}] |HistoryEventHandler.criticalEvents|: [HISTORY][DAG:dag_1649687236961_0265_1][Event:CONTAINER_STOPPED]: containerId=container_1649687236961_0265_01_000009, stoppedTime=1650691965455, exitStatus=0
2022-04-23 05:32:45,455 [INFO] [ContainerLauncher #3] |launcher.TezContainerLauncherImpl|: Stopping container_1649687236961_0265_01_000009
2022-04-23 05:32:45,494 [INFO] [IPC Server handler 8 on default port 39415] |app.TezTaskCommunicatorImpl|: Container with id: container_1649687236961_0265_01_000009 is valid, but no longer registered, and will be killed
2022-04-23 05:32:45,675 [INFO] [DelayedContainerManager] |rm.YarnTaskSchedulerService|: No taskRequests. Container's idle timeout delay expired or is new. Releasing container, containerId=container_1649687236961_0265_01_000011, containerExpiryTime=1650691965541, idleTimeout=5000, taskRequestsCount=0, heldContainers=10, delayedContainers=1, isNew=false
2022-04-23 05:32:45,675 [INFO] [Dispatcher thread {Central}] |HistoryEventHandler.criticalEvents|: [HISTORY][DAG:dag_1649687236961_0265_1][Event:CONTAINER_STOPPED]: containerId=container_1649687236961_0265_01_000011, stoppedTime=1650691965675, exitStatus=0
2022-04-23 05:32:45,676 [INFO] [ContainerLauncher #5] |launcher.TezContainerLauncherImpl|: Stopping container_1649687236961_0265_01_000011
2022-04-23 05:32:45,841 [INFO] [DelayedContainerManager] |rm.YarnTaskSchedulerService|: No taskRequests. Container's idle timeout delay expired or is new. Releasing container, containerId=container_1649687236961_0265_01_000010, containerExpiryTime=1650691965792, idleTimeout=5000, taskRequestsCount=0, heldContainers=9, delayedContainers=0, isNew=false
2022-04-23 05:32:45,842 [INFO] [Dispatcher thread {Central}] |HistoryEventHandler.criticalEvents|: [HISTORY][DAG:dag_1649687236961_0265_1][Event:CONTAINER_STOPPED]: containerId=container_1649687236961_0265_01_000010, stoppedTime=1650691965842, exitStatus=0
2022-04-23 05:32:45,843 [INFO] [ContainerLauncher #6] |launcher.TezContainerLauncherImpl|: Stopping container_1649687236961_0265_01_000010
2022-04-23 05:32:46,413 [INFO] [Dispatcher thread {Central}] |container.AMContainerImpl|: Container container_1649687236961_0265_01_000011 exited with diagnostics set to Container failed, exitCode=-105. [2022-04-23 05:32:45.683]Container killed by the ApplicationMaster.
[2022-04-23 05:32:45.706]Container killed on request. Exit code is 143
[2022-04-23 05:32:45.707]Container exited with a non-zero exit code 143. 

2022-04-23 05:32:46,413 [INFO] [Dispatcher thread {Central}] |container.AMContainerImpl|: Container container_1649687236961_0265_01_000010 exited with diagnostics set to Container failed, exitCode=-105. [2022-04-23 13:32:45.848]Container killed by the ApplicationMaster.
[2022-04-23 13:32:45.889]Container killed on request. Exit code is 143
[2022-04-23 13:32:45.890]Container exited with a non-zero exit code 143. 

2022-04-23 05:32:46,413 [INFO] [Dispatcher thread {Central}] |container.AMContainerImpl|: Container container_1649687236961_0265_01_000009 exited with diagnostics set to Container failed, exitCode=-105. [2022-04-23 13:32:45.459]Container killed by the ApplicationMaster.
[2022-04-23 13:32:45.482]Container killed on request. Exit code is 143
[2022-04-23 13:32:45.483]Container exited with a non-zero exit code 143. 

2022-04-23 05:32:47,325 [INFO] [Dispatcher thread {Central}] |HistoryEventHandler.criticalEvents|: [HISTORY][DAG:dag_1649687236961_0265_1][Event:TASK_ATTEMPT_FINISHED]: vertexName=Reducer 2, taskAttemptId=attempt_1649687236961_0265_1_05_000003_0, creationTime=1650691952671, allocationTime=1650691952673, startTime=1650691952753, finishTime=1650691967324, timeTaken=14571, status=SUCCEEDED, diagnostics=
2022-04-23 05:32:47,326 [INFO] [Dispatcher thread {Central}] |impl.TaskImpl|: Task succeeded with attempt attempt_1649687236961_0265_1_05_000003_0
2022-04-23 05:32:47,328 [INFO] [Dispatcher thread {Central}] |HistoryEventHandler.criticalEvents|: [HISTORY][DAG:dag_1649687236961_0265_1][Event:TASK_FINISHED]: vertexName=Reducer 2, taskId=task_1649687236961_0265_1_05_000003, startTime=1650691952753, finishTime=1650691967326, timeTaken=14573, status=SUCCEEDED, successfulAttemptID=attempt_1649687236961_0265_1_05_000003_0, diagnostics=, counters=Counters: 59, File System Counters, FILE_BYTES_READ=162168589, FILE_BYTES_WRITTEN=87008568, FILE_READ_OPS=0, FILE_LARGE_READ_OPS=0, FILE_WRITE_OPS=0, HDFS_BYTES_READ=2, HDFS_BYTES_WRITTEN=0, HDFS_READ_OPS=1, HDFS_LARGE_READ_OPS=0, HDFS_WRITE_OPS=0, org.apache.tez.common.counters.TaskCounter, REDUCE_INPUT_GROUPS=57069, REDUCE_INPUT_RECORDS=5263290, COMBINE_INPUT_RECORDS=0, SPILLED_RECORDS=5263571, NUM_SHUFFLED_INPUTS=24, NUM_SKIPPED_INPUTS=0, NUM_FAILED_SHUFFLE_INPUTS=0, MERGED_MAP_OUTPUTS=21, GC_TIME_MILLIS=179, CPU_MILLISECONDS=21540, WALL_CLOCK_MILLISECONDS=14551, PHYSICAL_MEMORY_BYTES=1485307904, VIRTUAL_MEMORY_BYTES=356932280320, COMMITTED_HEAP_BYTES=1485307904, INPUT_RECORDS_PROCESSED=43086, OUTPUT_RECORDS=281, OUTPUT_LARGE_RECORDS=0, OUTPUT_BYTES=10616, OUTPUT_BYTES_WITH_OVERHEAD=11184, OUTPUT_BYTES_PHYSICAL=11188, ADDITIONAL_SPILLS_BYTES_WRITTEN=86997348, ADDITIONAL_SPILLS_BYTES_READ=162122624, ADDITIONAL_SPILL_COUNT=0, SHUFFLE_CHUNK_COUNT=1, SHUFFLE_BYTES=168127078, SHUFFLE_BYTES_DECOMPRESSED=168126982, SHUFFLE_BYTES_TO_MEM=92978105, SHUFFLE_BYTES_TO_DISK=0, SHUFFLE_BYTES_DISK_DIRECT=75148973, NUM_MEM_TO_DISK_MERGES=0, NUM_DISK_TO_DISK_MERGES=0, SHUFFLE_PHASE_TIME=6147, MERGE_PHASE_TIME=6132, FIRST_EVENT_RECEIVED=499, LAST_EVENT_RECEIVED=3751, HIVE, RECORDS_OUT_INTERMEDIATE_Reducer_2=281, RECORDS_OUT_OPERATOR_GBY_29=281, RECORDS_OUT_OPERATOR_MAPJOIN_56=8197, RECORDS_OUT_OPERATOR_MAPJOIN_57=1940, RECORDS_OUT_OPERATOR_MAPJOIN_58=363, RECORDS_OUT_OPERATOR_MERGEJOIN_55=212367, RECORDS_OUT_OPERATOR_RS_30=281, RECORDS_OUT_OPERATOR_SEL_27=363, Shuffle Errors, BAD_ID=0, CONNECTION=0, IO_ERROR=0, WRONG_LENGTH=0, WRONG_MAP=0, WRONG_REDUCE=0
2022-04-23 05:32:47,328 [INFO] [Dispatcher thread {Central}] |impl.VertexImpl|: Task Completion: vertex_1649687236961_0265_1_05 [Reducer 2], tasks=8, failed=0, killed=0, success=1, completed=1, commits=0, err=null
2022-04-23 05:32:47,328 [INFO] [Dispatcher thread {Central}] |impl.VertexImpl|: Source task attempt completed for vertex: vertex_1649687236961_0265_1_06 [Reducer 3] attempt: attempt_1649687236961_0265_1_05_000003_0 with state: SUCCEEDED vertexState: RUNNING
2022-04-23 05:32:47,329 [INFO] [App Shared Pool - #0] |vertexmanager.ShuffleVertexManagerBase|: Scheduling 1 tasks for vertex: Reducer 3 with totalTasks: 1. 1 source tasks completed out of 8. MinSourceTaskCompletedFraction: 0.125 min: 0.05 max: 0.75
2022-04-23 05:32:47,329 [INFO] [App Shared Pool - #0] |impl.Edge|: Routing to begin for edge: EdgeInfo: sourceVertexName=Reducer 2, destinationVertexName=Reducer 3. EdgeProperty: { SCATTER_GATHER : org.apache.tez.runtime.library.input.OrderedGroupedKVInput >> PERSISTED >> org.apache.tez.runtime.library.output.OrderedPartitionedKVOutput >> NullEdgeManager } onDemandRouting: true
2022-04-23 05:32:47,329 [INFO] [App Shared Pool - #0] |impl.VertexImpl|: Routing pending task events for vertex: vertex_1649687236961_0265_1_06 [Reducer 3]
2022-04-23 05:32:47,330 [INFO] [Dispatcher thread {Central}] |HistoryEventHandler.criticalEvents|: [HISTORY][DAG:dag_1649687236961_0265_1][Event:TASK_STARTED]: vertexName=Reducer 3, taskId=task_1649687236961_0265_1_06_000000, scheduledTime=1650691967330, launchTime=1650691967330
2022-04-23 05:32:47,330 [INFO] [TaskSchedulerEventHandlerThread] |rm.YarnTaskSchedulerService|: Allocation request for task: attempt_1649687236961_0265_1_06_000000_0 with request: Capability[<memory:10240, vCores:1>]Priority[89]AllocationRequestId[0]ExecutionTypeRequest[{Execution Type: GUARANTEED, Enforce Execution Type: false}]Resource Profile[null] host: null rack: null
2022-04-23 05:32:47,331 [INFO] [DelayedContainerManager] |rm.YarnTaskSchedulerService|: Assigning container to task: containerId=container_1649687236961_0265_01_000006, task=attempt_1649687236961_0265_1_06_000000_0, containerHost=dbg12:42025, containerPriority= 32, containerResources=<memory:10240, vCores:1>, localityMatchType=NodeLocal, matchedLocation=dbg12, honorLocalityFlags=true, reusedContainer=true, delayedContainers=1
2022-04-23 05:32:47,339 [INFO] [Dispatcher thread {Central}] |impl.TaskAttemptImpl|: TaskAttempt: [attempt_1649687236961_0265_1_06_000000_0] submitted. Is using containerId: [container_1649687236961_0265_01_000006] on NM: [dbg12:42025]
2022-04-23 05:32:47,340 [INFO] [Dispatcher thread {Central}] |HistoryEventHandler.criticalEvents|: [HISTORY][DAG:dag_1649687236961_0265_1][Event:TASK_ATTEMPT_STARTED]: vertexName=Reducer 3, taskAttemptId=attempt_1649687236961_0265_1_06_000000_0, startTime=1650691967339, containerId=container_1649687236961_0265_01_000006, nodeId=dbg12:42025
2022-04-23 05:32:47,345 [INFO] [IPC Server handler 16 on default port 39415] |impl.VertexImpl|: Sending attempt_1649687236961_0265_1_06_000000_0 1 events [0,1) total 1 vertex_1649687236961_0265_1_06 [Reducer 3]
2022-04-23 05:32:47,538 [INFO] [Dispatcher thread {Central}] |HistoryEventHandler.criticalEvents|: [HISTORY][DAG:dag_1649687236961_0265_1][Event:TASK_ATTEMPT_FINISHED]: vertexName=Reducer 2, taskAttemptId=attempt_1649687236961_0265_1_05_000000_0, creationTime=1650691950482, allocationTime=1650691950992, startTime=1650691951081, finishTime=1650691967538, timeTaken=16457, status=SUCCEEDED, diagnostics=
2022-04-23 05:32:47,538 [INFO] [Dispatcher thread {Central}] |impl.TaskImpl|: Task succeeded with attempt attempt_1649687236961_0265_1_05_000000_0
2022-04-23 05:32:47,539 [INFO] [Dispatcher thread {Central}] |HistoryEventHandler.criticalEvents|: [HISTORY][DAG:dag_1649687236961_0265_1][Event:TASK_FINISHED]: vertexName=Reducer 2, taskId=task_1649687236961_0265_1_05_000000, startTime=1650691951081, finishTime=1650691967538, timeTaken=16457, status=SUCCEEDED, successfulAttemptID=attempt_1649687236961_0265_1_05_000000_0, diagnostics=, counters=Counters: 59, File System Counters, FILE_BYTES_READ=162597517, FILE_BYTES_WRITTEN=87207851, FILE_READ_OPS=0, FILE_LARGE_READ_OPS=0, FILE_WRITE_OPS=0, HDFS_BYTES_READ=2, HDFS_BYTES_WRITTEN=0, HDFS_READ_OPS=1, HDFS_LARGE_READ_OPS=0, HDFS_WRITE_OPS=0, org.apache.tez.common.counters.TaskCounter, REDUCE_INPUT_GROUPS=57252, REDUCE_INPUT_RECORDS=5277170, COMBINE_INPUT_RECORDS=0, SPILLED_RECORDS=5277444, NUM_SHUFFLED_INPUTS=24, NUM_SKIPPED_INPUTS=0, NUM_FAILED_SHUFFLE_INPUTS=0, MERGED_MAP_OUTPUTS=21, GC_TIME_MILLIS=99, CPU_MILLISECONDS=19940, WALL_CLOCK_MILLISECONDS=16442, PHYSICAL_MEMORY_BYTES=2862088192, VIRTUAL_MEMORY_BYTES=356914339840, COMMITTED_HEAP_BYTES=2862088192, INPUT_RECORDS_PROCESSED=43086, OUTPUT_RECORDS=274, OUTPUT_LARGE_RECORDS=0, OUTPUT_BYTES=10361, OUTPUT_BYTES_WITH_OVERHEAD=10915, OUTPUT_BYTES_PHYSICAL=10919, ADDITIONAL_SPILLS_BYTES_WRITTEN=87196900, ADDITIONAL_SPILLS_BYTES_READ=162555092, ADDITIONAL_SPILL_COUNT=0, SHUFFLE_CHUNK_COUNT=1, SHUFFLE_BYTES=168576682, SHUFFLE_BYTES_DECOMPRESSED=168576586, SHUFFLE_BYTES_TO_MEM=93194793, SHUFFLE_BYTES_TO_DISK=0, SHUFFLE_BYTES_DISK_DIRECT=75381889, NUM_MEM_TO_DISK_MERGES=0, NUM_DISK_TO_DISK_MERGES=0, SHUFFLE_PHASE_TIME=7669, MERGE_PHASE_TIME=7741, FIRST_EVENT_RECEIVED=472, LAST_EVENT_RECEIVED=5361, HIVE, RECORDS_OUT_INTERMEDIATE_Reducer_2=274, RECORDS_OUT_OPERATOR_GBY_29=274, RECORDS_OUT_OPERATOR_MAPJOIN_56=8225, RECORDS_OUT_OPERATOR_MAPJOIN_57=1936, RECORDS_OUT_OPERATOR_MAPJOIN_58=342, RECORDS_OUT_OPERATOR_MERGEJOIN_55=208365, RECORDS_OUT_OPERATOR_RS_30=274, RECORDS_OUT_OPERATOR_SEL_27=342, Shuffle Errors, BAD_ID=0, CONNECTION=0, IO_ERROR=0, WRONG_LENGTH=0, WRONG_MAP=0, WRONG_REDUCE=0
2022-04-23 05:32:47,539 [INFO] [Dispatcher thread {Central}] |impl.VertexImpl|: Task Completion: vertex_1649687236961_0265_1_05 [Reducer 2], tasks=8, failed=0, killed=0, success=2, completed=2, commits=0, err=null
2022-04-23 05:32:47,539 [INFO] [Dispatcher thread {Central}] |impl.VertexImpl|: Source task attempt completed for vertex: vertex_1649687236961_0265_1_06 [Reducer 3] attempt: attempt_1649687236961_0265_1_05_000000_0 with state: SUCCEEDED vertexState: RUNNING
2022-04-23 05:32:47,549 [INFO] [IPC Server handler 10 on default port 39415] |impl.VertexImpl|: Sending attempt_1649687236961_0265_1_06_000000_0 1 events [1,2) total 2 vertex_1649687236961_0265_1_06 [Reducer 3]
2022-04-23 05:32:47,661 [INFO] [Dispatcher thread {Central}] |HistoryEventHandler.criticalEvents|: [HISTORY][DAG:dag_1649687236961_0265_1][Event:TASK_ATTEMPT_FINISHED]: vertexName=Reducer 2, taskAttemptId=attempt_1649687236961_0265_1_05_000004_0, creationTime=1650691952788, allocationTime=1650691952790, startTime=1650691952804, finishTime=1650691967661, timeTaken=14857, status=SUCCEEDED, diagnostics=
2022-04-23 05:32:47,661 [INFO] [Dispatcher thread {Central}] |impl.TaskImpl|: Task succeeded with attempt attempt_1649687236961_0265_1_05_000004_0
2022-04-23 05:32:47,661 [INFO] [Dispatcher thread {Central}] |HistoryEventHandler.criticalEvents|: [HISTORY][DAG:dag_1649687236961_0265_1][Event:TASK_FINISHED]: vertexName=Reducer 2, taskId=task_1649687236961_0265_1_05_000004, startTime=1650691952804, finishTime=1650691967661, timeTaken=14857, status=SUCCEEDED, successfulAttemptID=attempt_1649687236961_0265_1_05_000004_0, diagnostics=, counters=Counters: 59, File System Counters, FILE_BYTES_READ=161593860, FILE_BYTES_WRITTEN=86634499, FILE_READ_OPS=0, FILE_LARGE_READ_OPS=0, FILE_WRITE_OPS=0, HDFS_BYTES_READ=2, HDFS_BYTES_WRITTEN=0, HDFS_READ_OPS=1, HDFS_LARGE_READ_OPS=0, HDFS_WRITE_OPS=0, org.apache.tez.common.counters.TaskCounter, REDUCE_INPUT_GROUPS=56753, REDUCE_INPUT_RECORDS=5244508, COMBINE_INPUT_RECORDS=0, SPILLED_RECORDS=5244788, NUM_SHUFFLED_INPUTS=24, NUM_SKIPPED_INPUTS=0, NUM_FAILED_SHUFFLE_INPUTS=0, MERGED_MAP_OUTPUTS=21, GC_TIME_MILLIS=66, CPU_MILLISECONDS=20730, WALL_CLOCK_MILLISECONDS=14842, PHYSICAL_MEMORY_BYTES=3568828416, VIRTUAL_MEMORY_BYTES=356924014592, COMMITTED_HEAP_BYTES=3568828416, INPUT_RECORDS_PROCESSED=43086, OUTPUT_RECORDS=280, OUTPUT_LARGE_RECORDS=0, OUTPUT_BYTES=10574, OUTPUT_BYTES_WITH_OVERHEAD=11140, OUTPUT_BYTES_PHYSICAL=11144, ADDITIONAL_SPILLS_BYTES_WRITTEN=86623323, ADDITIONAL_SPILLS_BYTES_READ=161542613, ADDITIONAL_SPILL_COUNT=0, SHUFFLE_CHUNK_COUNT=1, SHUFFLE_BYTES=167528976, SHUFFLE_BYTES_DECOMPRESSED=167528880, SHUFFLE_BYTES_TO_MEM=92585989, SHUFFLE_BYTES_TO_DISK=0, SHUFFLE_BYTES_DISK_DIRECT=74942987, NUM_MEM_TO_DISK_MERGES=0, NUM_DISK_TO_DISK_MERGES=0, SHUFFLE_PHASE_TIME=5768, MERGE_PHASE_TIME=6055, FIRST_EVENT_RECEIVED=461, LAST_EVENT_RECEIVED=3624, HIVE, RECORDS_OUT_INTERMEDIATE_Reducer_2=280, RECORDS_OUT_OPERATOR_GBY_29=280, RECORDS_OUT_OPERATOR_MAPJOIN_56=8340, RECORDS_OUT_OPERATOR_MAPJOIN_57=2000, RECORDS_OUT_OPERATOR_MAPJOIN_58=378, RECORDS_OUT_OPERATOR_MERGEJOIN_55=211570, RECORDS_OUT_OPERATOR_RS_30=280, RECORDS_OUT_OPERATOR_SEL_27=378, Shuffle Errors, BAD_ID=0, CONNECTION=0, IO_ERROR=0, WRONG_LENGTH=0, WRONG_MAP=0, WRONG_REDUCE=0
